VISIT_AREA_TYPE_CD,TRAVEL_STYL_3,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MISSION_INT,VISIT_AREA_NM,DGSTFN
4,3,2인 여행(가족 외),1,애월 카페거리,4
24,3,2인 여행(가족 외),1,위드시티 호텔,1
1,3,2인 여행(가족 외),1,용연계곡,5
7,3,2인 여행(가족 외),1,도두동 무지개 해안도로,5
22,5,2인 여행(가족 외),2,동남 힐데스하임 아파트,3
24,5,2인 여행(가족 외),2,아시아호텔,4
11,5,2인 여행(가족 외),2,세모,4
11,5,2인 여행(가족 외),2,사르르 제주,5
10,5,2인 여행(가족 외),2,올리브영 제주동문시장점,4
11,5,2인 여행(가족 외),2,우무 2호점,5
24,5,2인 여행(가족 외),2,아시아호텔,5
4,5,2인 여행(가족 외),2,이마트 신제주점,4
6,5,2인 여행(가족 외),2,스누피가든 입구,5
6,5,2인 여행(가족 외),2,카페 스누피,5
6,5,2인 여행(가족 외),2,스누피가든,5
2,5,2인 여행(가족 외),2,오설록 티 뮤지엄,5
13,5,2인 여행(가족 외),2,오설록 티 뮤지엄 티스톤,5
10,5,2인 여행(가족 외),2,이니스프리 제주 하우스,5
1,5,2인 여행(가족 외),2,오설록 티 뮤지엄 서광 차밭,5
9,5,2인 여행(가족 외),2,동광육거리,5
24,5,2인 여행(가족 외),2,아시아호텔,4
9,5,2인 여행(가족 외),2,남녕마트,5
9,5,2인 여행(가족 외),2,제주중앙여자고등학교,5
11,5,2인 여행(가족 외),2,맛나 식당,5
11,5,2인 여행(가족 외),2,서귀피안베이커리,5
1,5,2인 여행(가족 외),2,성산일출봉,5
11,5,2인 여행(가족 외),2,숙성도 노형점,5
4,5,2인 여행(가족 외),2,이마트 신제주점,5
24,5,2인 여행(가족 외),2,아시아호텔,5
11,5,2인 여행(가족 외),2,자매 국수,4
11,5,2인 여행(가족 외),2,선셋 커피 스탠드,4
11,5,2인 여행(가족 외),2,미리로,5
4,5,2인 여행(가족 외),2,롯데마트 제주점,4
24,5,2인 여행(가족 외),2,아시아호텔,5
4,5,2인 여행(가족 외),2,제주동문재래 야시장,4
24,5,2인 여행(가족 외),2,아시아호텔,4
11,5,2인 여행(가족 외),2,라화쿵부 청주 성안점,5
10,5,2인 여행(가족 외),2,올리브영 청주나 보나 스퀘어점,4
24,2,나홀로 여행,22,이스턴 호텔 제주,1
11,2,나홀로 여행,22,자매 국수,5
4,2,나홀로 여행,22,애월 더 선셋,5
1,2,나홀로 여행,22,금오름,5
4,2,나홀로 여행,22,오설록 티 뮤지엄,5
6,2,나홀로 여행,22,카멜리아힐,5
24,2,나홀로 여행,22,브리즈 베이 호텔,5
2,2,나홀로 여행,22,외돌개,5
1,2,나홀로 여행,22,천지연폭포,5
4,2,나홀로 여행,22,하르니 카페,5
5,2,나홀로 여행,22,쇠소깍,5
3,2,나홀로 여행,22,섭지코지,5
4,2,나홀로 여행,22,호랑 호랑 카페,5
11,2,나홀로 여행,22,제주 판타스틱 버거,5
1,2,나홀로 여행,22,성산일출봉,5
1,2,나홀로 여행,22,우도,5
11,5,3대 동반 여행(친척 포함),1,제주 정지,4
11,5,3대 동반 여행(친척 포함),1,홉이,3
24,5,3대 동반 여행(친척 포함),1,에벤에셀 호텔,5
11,5,3대 동반 여행(친척 포함),1,아베베 베이커리,4
4,5,3대 동반 여행(친척 포함),1,제주동문시장,4
11,5,3대 동반 여행(친척 포함),1,훈남 횟집,3
24,5,3대 동반 여행(친척 포함),1,에벤에셀 호텔,5
11,5,3대 동반 여행(친척 포함),1,고집 돌우럭 함덕점,5
11,5,3대 동반 여행(친척 포함),1,더니쉬,5
12,5,3대 동반 여행(친척 포함),1,함덕해수욕장,5
11,5,3대 동반 여행(친척 포함),1,곰만 식당,5
11,5,3대 동반 여행(친척 포함),1,김녕오라이,5
24,5,3대 동반 여행(친척 포함),1,에벤에셀 호텔,5
11,5,3대 동반 여행(친척 포함),1,숙성도 함덕점,5
11,5,3대 동반 여행(친척 포함),1,사계 카페,4
12,5,3대 동반 여행(친척 포함),1,함덕해수욕장,5
1,5,3대 동반 여행(친척 포함),1,서어봉,5
24,5,3대 동반 여행(친척 포함),1,에벤에셀 호텔,5
11,5,3대 동반 여행(친척 포함),1,빽다방 제주 함덕점,5
11,5,3대 동반 여행(친척 포함),1,회춘,5
11,5,3대 동반 여행(친척 포함),1,제주 함덕 카페 라라 때 커피,5
24,5,3대 동반 여행(친척 포함),1,에벤에셀 호텔,5
11,3,2인 여행(가족 외),5,정도 솔잎 훈연 흑돼지,4
1,3,2인 여행(가족 외),5,우도,5
5,3,2인 여행(가족 외),5,9.81파크,5
11,3,부모 동반 여행,2,올래국수 본점,4
13,3,부모 동반 여행,2,비체올린,3
1,3,부모 동반 여행,2,협재해수욕장,4
3,3,부모 동반 여행,2,포도 뮤지엄,4
7,3,부모 동반 여행,2,새별 오름,4
24,3,부모 동반 여행,2,호텔 골든 테이지 서귀포 오션,4
11,3,부모 동반 여행,2,불로초 흑돼지,5
24,3,부모 동반 여행,2,호텔 골든 테이지 서귀포 오션,5
11,3,부모 동반 여행,2,그라 미니,4
1,3,부모 동반 여행,2,비밀의 숲,4
11,3,부모 동반 여행,2,카페글렌코,4
11,3,부모 동반 여행,2,장가네 일품 순두부 표선점,4
1,3,부모 동반 여행,2,표선해수욕장,4
24,3,부모 동반 여행,2,더큐브리조트 제주,3
4,3,부모 동반 여행,2,서귀포 매일 올레시장,5
24,3,부모 동반 여행,2,더큐브리조트 제주,4
11,3,부모 동반 여행,2,돈돼지 흑돼지가든,4
1,3,부모 동반 여행,2,한라산 11고지,4
1,3,부모 동반 여행,2,이호 테우해수욕장,4
9,2,2인 여행(가족 외),21,레츠고 렌터카,4
11,2,2인 여행(가족 외),21,애월 온기,4
10,2,2인 여행(가족 외),21,시키,4
11,2,2인 여행(가족 외),21,호텔 샌드,3
7,2,2인 여행(가족 외),21,금오름,4
1,2,2인 여행(가족 외),21,용머리해안,3
11,2,2인 여행(가족 외),21,테라로사 서귀포점,4
24,2,2인 여행(가족 외),21,진 모텔,4
4,2,2인 여행(가족 외),21,서귀포 매일 올레시장,3
9,2,2인 여행(가족 외),21,서귀포 매일 올레시장 공영주차장,4
24,2,2인 여행(가족 외),21,진 모텔,4
1,2,2인 여행(가족 외),21,사려니숲길 붉은오름 입구,4
7,2,2인 여행(가족 외),21,제동목장,3
5,2,2인 여행(가족 외),21,니모스토리,4
1,2,2인 여행(가족 외),21,김녕해수욕장,5
11,2,2인 여행(가족 외),21,곰만 식당,4
11,2,2인 여행(가족 외),21,카페 레이어드 제주점,5
24,2,2인 여행(가족 외),21,벤티모호텔앤레지던스,5
1,2,2인 여행(가족 외),21,이호 테우해수욕장,3
24,2,2인 여행(가족 외),21,벤티모호텔앤레지던스,5
5,2,2인 여행(가족 외),21,니모스토리,5
11,2,2인 여행(가족 외),21,카페 모알보알,3
11,2,2인 여행(가족 외),21,먹돌 제주본점,5
10,2,2인 여행(가족 외),21,무드,3
24,2,2인 여행(가족 외),21,그랜드 하얏트 제주,5
11,2,2인 여행(가족 외),21,숙성도 노형점,4
24,2,2인 여행(가족 외),21,그랜드 하얏트 제주,5
11,2,2인 여행(가족 외),21,신해바라기 분식 한라대점,4
11,2,2인 여행(가족 외),21,노티스 제주,5
1,2,2인 여행(가족 외),21,마리메 주차장,5
4,2,2인 여행(가족 외),21,제주동문시장,3
9,2,2인 여행(가족 외),21,레츠고 렌터카,5
13,4,3인 이상 여행(가족 외),22,우도 성산 유람선,3
3,4,3인 이상 여행(가족 외),22,아쿠아 플라넷 제주,5
4,4,3인 이상 여행(가족 외),22,제주동문재래 야시장,4
24,4,3인 이상 여행(가족 외),22,호텔 스카이파크 제주 1호점,5
11,4,3인 이상 여행(가족 외),22,대춘해장국 노형점,4
3,4,3인 이상 여행(가족 외),22,아르떼 뮤지엄 제주,5
13,4,3인 이상 여행(가족 외),22,차귀도 달래 배낚시,4
24,4,3인 이상 여행(가족 외),22,그 테이블 게스트하우스,3
11,4,3인 이상 여행(가족 외),22,올레 마당,5
1,4,3인 이상 여행(가족 외),22,천지연폭포,5
1,4,3인 이상 여행(가족 외),22,효명사,5
24,4,3인 이상 여행(가족 외),22,호텔 메이저 2,5
4,4,3인 이상 여행(가족 외),22,제주동문수산시장,4
24,4,3인 이상 여행(가족 외),22,호텔 메이저 2,5
3,1,2인 가족 여행,11,오설록 티 뮤지엄,4
13,1,2인 가족 여행,11,서귀포 악기 도서관,3
11,1,2인 가족 여행,11,꽃이피다앤 블로섬,4
11,1,2인 가족 여행,11,도두반점 호텔더본점,4
1,1,2인 가족 여행,11,박수기정,5
11,5,자녀 동반 여행,6,양혜정의 만능장,3
1,5,자녀 동반 여행,6,용두암,5
4,5,자녀 동반 여행,6,제주동문재래 야시장,4
24,5,자녀 동반 여행,6,안도 스테이,5
11,5,자녀 동반 여행,6,보말이네,4
11,5,자녀 동반 여행,6,퍼시먼,4
3,5,자녀 동반 여행,6,더마파크,4
11,5,자녀 동반 여행,6,봉성 식당,4
1,5,자녀 동반 여행,6,협재해수욕장,5
11,5,자녀 동반 여행,6,미향 해장국 한림,4
3,5,자녀 동반 여행,6,제주항공 우주 박물관,4
11,5,자녀 동반 여행,6,송돈 흑돼지 한림점,4
11,2,2인 여행(가족 외),6,잇칸시타,5
4,2,2인 여행(가족 외),6,태화탕,4
3,2,2인 여행(가족 외),6,포도 뮤지엄,4
1,2,2인 여행(가족 외),6,사계해변,2
13,2,2인 여행(가족 외),6,제주 실탄사격장,4
11,2,2인 여행(가족 외),6,둘레길 중문 본점,4
3,2,2인 여행(가족 외),6,제주 자동차 극장,5
1,3,2인 여행(가족 외),6,함덕해수욕장,4
10,3,2인 여행(가족 외),6,봄사무소,5
11,3,2인 여행(가족 외),6,델문도,4
3,3,2인 여행(가족 외),6,해녀의 부엌,5
24,3,2인 여행(가족 외),6,오조 숙녀 Sea,4
7,3,2인 여행(가족 외),6,섭지코지,4
9,3,2인 여행(가족 외),6,성산포항,4
9,3,2인 여행(가족 외),6,천진항,4
12,3,2인 여행(가족 외),6,우도고고씽,2
1,3,2인 여행(가족 외),6,서빈백사,3
10,3,2인 여행(가족 외),6,밤수지맨드라미,4
10,3,2인 여행(가족 외),6,우도 i,4
11,3,2인 여행(가족 외),6,온오프,5
11,3,2인 여행(가족 외),6,달 그기 안,3
12,3,2인 여행(가족 외),6,우도고고씽,2
9,3,2인 여행(가족 외),6,천진항,4
9,3,2인 여행(가족 외),6,성산포항,4
10,3,2인 여행(가족 외),6,여름 문구사,5
11,3,2인 여행(가족 외),6,조선 약과,5
24,3,2인 여행(가족 외),6,제주 토끼,4
11,3,2인 여행(가족 외),6,별돈별 중문 귤밭점,5
24,3,2인 여행(가족 외),6,제주 토끼,5
10,3,2인 여행(가족 외),6,만달,4
11,3,2인 여행(가족 외),6,서울 앵무새 제주점,5
10,3,2인 여행(가족 외),6,옐로스토어,4
1,3,2인 여행(가족 외),6,사계해변,5
11,3,2인 여행(가족 외),6,수가 성오 메기 떡,4
12,3,2인 여행(가족 외),6,좋아 렌터카,3
24,4,나홀로 여행,10,스타즈호텔 제주로 로베로,3
10,4,나홀로 여행,10,바이 제주,3
11,4,나홀로 여행,10,제주 보말칼국수,3
6,4,나홀로 여행,10,산방산 탄산온천,3
11,4,나홀로 여행,10,돈사촌 본점,4
11,4,나홀로 여행,10,스타벅스 제주 칠성점,3
11,4,나홀로 여행,10,재주,3
11,4,나홀로 여행,10,우무 2호점,3
1,4,나홀로 여행,10,용두암,3
1,4,나홀로 여행,10,애월 해안도로,3
1,4,나홀로 여행,10,협재해수욕장,3
3,4,나홀로 여행,10,오설록 티 뮤지엄,3
3,4,나홀로 여행,10,카멜리아힐,3
11,4,나홀로 여행,10,미친 부엌,3
4,4,나홀로 여행,10,제주동문시장,3
24,4,나홀로 여행,10,스타즈호텔 제주로 로베로,3
1,4,나홀로 여행,10,삼양해수욕장,3
2,4,나홀로 여행,10,국립제주박물관,5
11,4,나홀로 여행,10,말고기 연구소,3
4,4,나홀로 여행,10,제주동문시장,3
1,4,나홀로 여행,10,이호 테우해수욕장,3
2,4,나홀로 여행,10,관덕정,3
11,4,2인 여행(가족 외),1,신설오름,5
11,4,2인 여행(가족 외),1,제주발 솔트,4
1,4,2인 여행(가족 외),1,쇠소깍,4
11,4,2인 여행(가족 외),1,신왕,5
24,4,2인 여행(가족 외),1,게 티 하우스,5
4,4,2인 여행(가족 외),1,성산일출봉 농협 하나로마트,4
11,4,2인 여행(가족 외),1,제주 오션 스토리,5
24,4,2인 여행(가족 외),1,게 티 하우스,5
11,4,2인 여행(가족 외),1,만덕이네,3
3,4,2인 여행(가족 외),1,김정문알로에 알로에숲,5
4,4,2인 여행(가족 외),1,에브리바디 빈티지 서귀포점,2
1,4,2인 여행(가족 외),1,소정방폭포,5
10,4,2인 여행(가족 외),1,망고레이 천지연폭포점,5
1,4,2인 여행(가족 외),1,천지연폭포,5
4,4,2인 여행(가족 외),1,서귀포 매일 올레시장,3
11,4,2인 여행(가족 외),1,뽈살집 제주본점,5
24,4,2인 여행(가족 외),1,게 티 하우스,5
11,4,2인 여행(가족 외),1,도두해녀의집,5
7,4,2인 여행(가족 외),1,도두봉,3
11,4,2인 여행(가족 외),1,우무 2호점,5
4,4,2인 여행(가족 외),1,에브리바디 빈티지 본점,3
11,4,부모 동반 여행,1,골막 식당,4
11,4,부모 동반 여행,1,안도라,3
6,4,부모 동반 여행,1,목장카페드르쿰다,4
13,4,부모 동반 여행,1,성읍 랜드,4
11,4,부모 동반 여행,1,레몬 뮤지엄,3
4,4,부모 동반 여행,1,서귀포 매일 올레시장,4
24,4,부모 동반 여행,1,양옥집 소정원,4
4,4,부모 동반 여행,1,이마트 서귀포점,3
24,4,부모 동반 여행,1,양옥집 소정원,4
7,4,부모 동반 여행,1,법환포구,4
24,4,부모 동반 여행,1,양옥집 소정원,4
11,4,부모 동반 여행,1,오일,3
6,4,부모 동반 여행,1,액트몬 제주 중문점,3
4,4,부모 동반 여행,1,제주관광공사 지정면세점,3
11,4,부모 동반 여행,1,번에 식당,3
11,4,부모 동반 여행,1,소색채본,4
13,4,부모 동반 여행,1,차귀도 달래 배낚시,4
24,4,부모 동반 여행,1,애월에 휴양펜션,4
11,4,부모 동반 여행,1,회 뜨는 집,4
24,4,부모 동반 여행,1,애월에 휴양펜션,4
11,4,부모 동반 여행,1,푸르고,3
11,4,부모 동반 여행,1,삼성혈 해물탕 1호점,4
4,4,부모 동반 여행,1,제주동문시장,4
11,4,부모 동반 여행,1,스타벅스 제주 함덕점,3
11,4,부모 동반 여행,1,함덕 마당,4
5,1,2인 여행(가족 외),5,곽지해수욕장,4
11,1,2인 여행(가족 외),5,몬스터 살롱,5
24,1,2인 여행(가족 외),5,선이 못,5
4,1,2인 여행(가족 외),5,풍년 순대 국밥,3
24,1,2인 여행(가족 외),5,선이 못,5
11,1,2인 여행(가족 외),5,담백,5
1,1,2인 여행(가족 외),5,행원 해변,3
11,1,2인 여행(가족 외),5,무슈 부부 커피 스탠드 관덕정,5
24,1,2인 여행(가족 외),5,베드라디오 도두봉,5
11,1,2인 여행(가족 외),5,라타볼라,5
24,1,2인 여행(가족 외),5,베드라디오 도두봉,5
11,1,2인 여행(가족 외),5,우럭의 숲,5
1,1,2인 여행(가족 외),5,월령포구,5
11,1,2인 여행(가족 외),5,다가미 한림점,5
10,1,2인 여행(가족 외),10,레츠고 렌터카,5
11,1,2인 여행(가족 외),10,오가네 전복 설렁탕 함덕점,5
11,1,2인 여행(가족 외),10,스타벅스 제주 함덕점,5
1,1,2인 여행(가족 외),10,함덕해수욕장,5
13,1,2인 여행(가족 외),10,비밀의 숲,5
24,1,2인 여행(가족 외),10,호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,5
10,1,2인 여행(가족 외),10,제주동문시장,5
24,1,2인 여행(가족 외),10,호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,5
11,1,2인 여행(가족 외),10,말고기 연구소,5
11,1,2인 여행(가족 외),10,산도 위치 제주본점,5
13,1,2인 여행(가족 외),10,아르떼 뮤지엄 제주,5
1,1,2인 여행(가족 외),10,문도지오름,5
11,1,2인 여행(가족 외),10,호텔 샌드,5
24,1,2인 여행(가족 외),10,코니 호텔,5
11,1,2인 여행(가족 외),10,제주 횟집 애월 밤바다,5
24,1,2인 여행(가족 외),10,코니 호텔,5
11,1,2인 여행(가족 외),10,이춘옥의 원조 고등어쌈밥,5
1,1,2인 여행(가족 외),10,이호 테우해수욕장,5
24,1,2인 여행(가족 외),10,코니 호텔,5
24,1,2인 여행(가족 외),10,코니 호텔,5
11,1,2인 여행(가족 외),10,손못,5
11,1,2인 여행(가족 외),10,궁서체,5
11,1,2인 여행(가족 외),10,시로코,5
11,3,2인 가족 여행,6,델에스테,3
11,3,2인 가족 여행,6,프릳츠 성산점,4
3,3,2인 가족 여행,6,빛의 벙커,5
1,4,자녀 동반 여행,5,이호 테우해수욕장,5
24,4,자녀 동반 여행,5,오션패밀리 호텔,4
24,4,자녀 동반 여행,5,오션패밀리 호텔,4
11,4,자녀 동반 여행,5,한아름 정육마트,5
11,4,자녀 동반 여행,5,나라국밥,4
11,4,자녀 동반 여행,5,랜디스 도넛 제주 애월점,5
1,4,자녀 동반 여행,5,판포 포구,5
2,4,자녀 동반 여행,5,제주민속촌,5
11,4,자녀 동반 여행,5,해를 품은 닭 표선점,5
13,4,자녀 동반 여행,5,유진팡,5
11,4,자녀 동반 여행,5,제주한라 국수,5
13,4,자녀 동반 여행,5,초콜릿 랜드,5
4,4,자녀 동반 여행,5,서귀포 매일 올레시장,5
11,4,자녀 동반 여행,5,표선 얼큰이와 피자 디노,5
22,4,자녀 동반 여행,5,바다마루펜션,1
11,4,자녀 동반 여행,5,공천포식당,5
10,4,자녀 동반 여행,5,북아 타임,5
13,4,자녀 동반 여행,5,넥슨 컴퓨터 박물관,5
24,2,자녀 동반 여행,6,씨사이드뷰 2,4
9,2,자녀 동반 여행,6,SK 렌터카 제주지점,5
5,2,자녀 동반 여행,6,9.81파크,3
1,2,자녀 동반 여행,6,협재해수욕장,4
11,2,자녀 동반 여행,6,짚불도,4
24,2,자녀 동반 여행,6,씨사이드뷰 2,4
4,2,자녀 동반 여행,6,연동,3
11,2,자녀 동반 여행,6,빽다방 호텔 더본 제주점,5
4,2,자녀 동반 여행,6,다이소 서귀포 중문점,4
11,2,자녀 동반 여행,6,연동,4
3,2,자녀 동반 여행,6,점보빌리지,4
24,2,자녀 동반 여행,6,씨사이드뷰 2,4
10,2,자녀 동반 여행,6,세븐일레븐 제주용수해안로점,3
24,2,자녀 동반 여행,6,씨사이드뷰 2,4
9,2,자녀 동반 여행,6,신도 보건 진료소 전기차 충전소,4
6,2,자녀 동반 여행,6,뽀로로 앤 타요 테마파크 제주,5
4,2,자녀 동반 여행,6,오설록 티 뮤지엄,4
13,2,자녀 동반 여행,6,양떼목장,3
11,2,자녀 동반 여행,6,제주 예찬,4
3,2,자녀 동반 여행,6,노형수퍼마켙,2
9,2,자녀 동반 여행,6,SK 렌터카 제주지점,4
11,2,자녀 동반 여행,6,청년 감자탕 산남점,4
24,1,2인 여행(가족 외),4,호텔 통 연동점,3
24,1,2인 여행(가족 외),4,호텔 통 연동점,3
4,1,2인 여행(가족 외),4,누워 마루 거리,1
4,1,2인 여행(가족 외),4,삼무공원,1
11,1,2인 여행(가족 외),4,삼무국수,5
10,1,2인 여행(가족 외),4,뉴월드마트 신제주점,4
24,1,2인 여행(가족 외),4,선라이즈 호텔 성산점,5
12,1,2인 여행(가족 외),4,제주 명품 렌터카,5
24,1,2인 여행(가족 외),4,안녕 함덕,5
1,1,2인 여행(가족 외),4,함덕해수욕장,5
11,1,2인 여행(가족 외),4,바람벽에 흰 당나귀,5
1,1,2인 여행(가족 외),4,만장굴,5
11,1,2인 여행(가족 외),4,슬슬슬로우,5
24,1,2인 여행(가족 외),4,블루마운틴 호텔,3
